Year,ID,Location,Station,Month,Inches of Precipitation
2009,EGNN2,ELGIN,LOWER COLORADO,NOV,0.78
2009,EGNN2,ELGIN,LOWER COLORADO,DEC,2.41
2009,EGNN2,ELGIN,LOWER COLORADO,JAN,0.31
2009,EGNN2,ELGIN,LOWER COLORADO,FEB,3.76
2009,EGNN2,ELGIN,LOWER COLORADO,MAR,0
2009,EGNN2,ELGIN,LOWER COLORADO,APR,0.64
2009,EGNN2,ELGIN,LOWER COLORADO,MAY,0.1
2009,EGNN2,ELGIN,LOWER COLORADO,JUN,0.24
2009,EGNN2,ELGIN,LOWER COLORADO,JUL,0.25
2009,EGNN2,ELGIN,LOWER COLORADO,AUG,0.49
2009,EGNN2,ELGIN,LOWER COLORADO,SEP,0.1
2009,GUNU1,GUNLOCK PH,LOWER COLORADO,OCT,0.74
2009,GUNU1,GUNLOCK PH,LOWER COLORADO,NOV,1.24
2009,GUNU1,GUNLOCK PH,LOWER COLORADO,DEC,2.27
2009,GUNU1,GUNLOCK PH,LOWER COLORADO,JAN,1.5
2009,GUNU1,GUNLOCK PH,LOWER COLORADO,FEB,2.04
2009,GUNU1,GUNLOCK PH,LOWER COLORADO,MAR,0
2009,GUNU1,GUNLOCK PH,LOWER COLORADO,APR,0.52
2009,GUNU1,GUNLOCK PH,LOWER COLORADO,MAY,0
2009,GUNU1,GUNLOCK PH,LOWER COLORADO,JUN,0.18
2009,GUNU1,GUNLOCK PH,LOWER COLORADO,JUL,0.53
2009,GUNU1,GUNLOCK PH,LOWER COLORADO,AUG,0.12
2009,GUNU1,GUNLOCK PH,LOWER COLORADO,SEP,0.45
2009,HIKN2,HIKO,LOWER COLORADO,OCT,0.12
2009,HIKN2,HIKO,LOWER COLORADO,NOV,0.78
2009,HIKN2,HIKO,LOWER COLORADO,DEC,0.91
2009,HIKN2,HIKO,LOWER COLORADO,JAN,0.41
2009,HIKN2,HIKO,LOWER COLORADO,FEB,2.47
2009,HIKN2,HIKO,LOWER COLORADO,MAR,0
2009,HIKN2,HIKO,LOWER COLORADO,APR,0
2009,HIKN2,HIKO,LOWER COLORADO,MAY,0
2009,HIKN2,HIKO,LOWER COLORADO,JUN,0.1
2009,HIKN2,HIKO,LOWER COLORADO,JUL,0.47
2009,HIKN2,HIKO,LOWER COLORADO,AUG,0.1
2009,HIKN2,HIKO,LOWER COLORADO,SEP,0.1
2009,LAUN2,LAUGHLIN,LOWER COLORADO,OCT,0
2009,LAUN2,LAUGHLIN,LOWER COLORADO,NOV,1
2009,LAUN2,LAUGHLIN,LOWER COLORADO,DEC,3.2
2009,LAUN2,LAUGHLIN,LOWER COLORADO,JAN,0.1
2009,LAUN2,LAUGHLIN,LOWER COLORADO,FEB,1.32
2009,LAUN2,LAUGHLIN,LOWER COLORADO,MAR,0
2009,LAUN2,LAUGHLIN,LOWER COLORADO,APR,0
2009,LAUN2,LAUGHLIN,LOWER COLORADO,MAY,0.05
2009,LAUN2,LAUGHLIN,LOWER COLORADO,JUN,0
2009,LAUN2,LAUGHLIN,LOWER COLORADO,JUL,0.07
2009,LAUN2,LAUGHLIN,LOWER COLORADO,AUG,0.17
2009,LAUN2,LAUGHLIN,LOWER COLORADO,SEP,1.01
2009,LAVU1,LA VERKIN,LOWER COLORADO,OCT,0.7
2009,LAVU1,LA VERKIN,LOWER COLORADO,NOV,0.51
2009,LAVU1,LA VERKIN,LOWER COLORADO,DEC,2.52
2009,LAVU1,LA VERKIN,LOWER COLORADO,JAN,0.68
2009,LAVU1,LA VERKIN,LOWER COLORADO,FEB,1.67
2009,LAVU1,LA VERKIN,LOWER COLORADO,MAR,0.02
2009,LAVU1,LA VERKIN,LOWER COLORADO,APR,0.29
2009,LAVU1,LA VERKIN,LOWER COLORADO,MAY,0.27
2009,LAVU1,LA VERKIN,LOWER COLORADO,JUN,0.15
2009,LAVU1,LA VERKIN,LOWER COLORADO,JUL,0.2
2009,LAVU1,LA VERKIN,LOWER COLORADO,AUG,0.11
2009,LAVU1,LA VERKIN,LOWER COLORADO,SEP,0.26
2009,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,OCT,0
2009,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,NOV,0.56
2009,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,DEC,1.66
2009,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,JAN,0.23
2009,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,FEB,1.12
2009,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,MAR,0
2009,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,APR,0
2009,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,MAY,0.01
2009,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,JUN,0.04
2009,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,JUL,0.01
2009,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,AUG,0.65
2009,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,SEP,0
2009,LUNN2,LUND,LOWER COLORADO,OCT,0.29
2009,LUNN2,LUND,LOWER COLORADO,NOV,0.82
2009,LUNN2,LUND,LOWER COLORADO,DEC,0.65
2009,LUNN2,LUND,LOWER COLORADO,JAN,1.46
2009,LUNN2,LUND,LOWER COLORADO,FEB,1.54
2009,LUNN2,LUND,LOWER COLORADO,MAR,0.33
2009,LUNN2,LUND,LOWER COLORADO,APR,1.02
2009,LUNN2,LUND,LOWER COLORADO,MAY,0.64
2009,LUNN2,LUND,LOWER COLORADO,JUN,1.36
2009,LUNN2,LUND,LOWER COLORADO,JUL,0.71
2009,LUNN2,LUND,LOWER COLORADO,AUG,0.18
2009,LUNN2,LUND,LOWER COLORADO,SEP,0.03
2009,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,OCT,0.73
2009,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,NOV,0.46
2009,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,DEC,0.17
2009,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,JAN,0.13
2009,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,FEB,1.95
2009,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,MAR,0.02
2009,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,APR,0.3
2009,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,MAY,0.15
2009,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,JUN,0.18
2009,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,JUL,0.2
2009,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,AUG,0.2
2009,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,SEP,0
2009,SGUU1,ST. GEORGE,LOWER COLORADO,OCT,0.47
2009,SGUU1,ST. GEORGE,LOWER COLORADO,NOV,0.05
2009,SGUU1,ST. GEORGE,LOWER COLORADO,DEC,1.17
2009,SGUU1,ST. GEORGE,LOWER COLORADO,JAN,0.65
2009,SGUU1,ST. GEORGE,LOWER COLORADO,FEB,1.2
2009,SGUU1,ST. GEORGE,LOWER COLORADO,MAR,0
2009,SGUU1,ST. GEORGE,LOWER COLORADO,APR,0.03
2009,SGUU1,ST. GEORGE,LOWER COLORADO,MAY,0
2009,SGUU1,ST. GEORGE,LOWER COLORADO,JUN,
2009,SGUU1,ST. GEORGE,LOWER COLORADO,JUL,0
2009,SGUU1,ST. GEORGE,LOWER COLORADO,AUG,0
2009,SGUU1,ST. GEORGE,LOWER COLORADO,SEP,0.15
2009,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,OCT,0.63
2009,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,NOV,1.58
2009,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,DEC,1.07
2009,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,JAN,0.45
2009,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,FEB,2.33
2009,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,MAR,0.39
2009,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,APR,1.14
2009,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,MAY,0.91
2009,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,JUN,0.6
2009,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,JUL,0.58
2009,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,AUG,0
2009,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,SEP,0.16
2009,SRCN2,SEARCHLIGHT,LOWER COLORADO,OCT,0.02
2009,SRCN2,SEARCHLIGHT,LOWER COLORADO,NOV,0.86
2009,SRCN2,SEARCHLIGHT,LOWER COLORADO,DEC,1.41
2009,SRCN2,SEARCHLIGHT,LOWER COLORADO,JAN,0.22
2009,SRCN2,SEARCHLIGHT,LOWER COLORADO,FEB,1.14
2009,SRCN2,SEARCHLIGHT,LOWER COLORADO,MAR,0
2009,SRCN2,SEARCHLIGHT,LOWER COLORADO,APR,0
2009,SRCN2,SEARCHLIGHT,LOWER COLORADO,MAY,0.12
2009,SRCN2,SEARCHLIGHT,LOWER COLORADO,JUN,0.15
2009,SRCN2,SEARCHLIGHT,LOWER COLORADO,JUL,0.52
2009,SRCN2,SEARCHLIGHT,LOWER COLORADO,AUG,0.98
2009,SRCN2,SEARCHLIGHT,LOWER COLORADO,SEP,0
2009,SUNN2,SUNNYSIDE,LOWER COLORADO,OCT,
2009,SUNN2,SUNNYSIDE,LOWER COLORADO,NOV,
2009,SUNN2,SUNNYSIDE,LOWER COLORADO,DEC,
2009,SUNN2,SUNNYSIDE,LOWER COLORADO,JAN,0.3
2009,SUNN2,SUNNYSIDE,LOWER COLORADO,FEB,0.01
2009,SUNN2,SUNNYSIDE,LOWER COLORADO,MAR,0.25
2009,SUNN2,SUNNYSIDE,LOWER COLORADO,APR,0.44
2009,SUNN2,SUNNYSIDE,LOWER COLORADO,MAY,0.06
2009,SUNN2,SUNNYSIDE,LOWER COLORADO,JUN,0.72
2009,SUNN2,SUNNYSIDE,LOWER COLORADO,JUL,0.59
2009,SUNN2,SUNNYSIDE,LOWER COLORADO,AUG,0
2009,SUNN2,SUNNYSIDE,LOWER COLORADO,SEP,
2009,VEF,LAS VEGAS,LOWER COLORADO,OCT,0.01
2009,VEF,LAS VEGAS,LOWER COLORADO,NOV,0.61
2009,VEF,LAS VEGAS,LOWER COLORADO,DEC,1.16
2009,VEF,LAS VEGAS,LOWER COLORADO,JAN,0.07
2009,VEF,LAS VEGAS,LOWER COLORADO,FEB,1.03
2009,VEF,LAS VEGAS,LOWER COLORADO,MAR,0.01
2009,VEF,LAS VEGAS,LOWER COLORADO,APR,0.09
2009,VEF,LAS VEGAS,LOWER COLORADO,MAY,0
2009,VEF,LAS VEGAS,LOWER COLORADO,JUN,0.38
2009,VEF,LAS VEGAS,LOWER COLORADO,JUL,0.26
2009,VEF,LAS VEGAS,LOWER COLORADO,AUG,0.03
2009,VEF,LAS VEGAS,LOWER COLORADO,SEP,0
2009,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,OCT,0.69
2009,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,NOV,1.54
2009,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,DEC,1.46
2009,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,JAN,2.06
2009,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,FEB,2.43
2009,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,MAR,0
2009,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,APR,0.75
2009,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,MAY,0
2009,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,JUN,0.05
2009,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,JUL,0.34
2009,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,AUG,0.06
2009,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,SEP,0.25
2009,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,OCT,0.52
2009,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,NOV,0.48
2009,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,DEC,2
2009,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,JAN,0.45
2009,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,FEB,1.55
2009,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,MAR,0.01
2009,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,APR,0.04
2009,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,MAY,0
2009,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,JUN,0
2009,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,JUL,0.21
2009,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,AUG,0.03
2009,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,SEP,0
2009,WUPA3,WIKIEUP,LOWER COLORADO,OCT,
2009,WUPA3,WIKIEUP,LOWER COLORADO,NOV,
2009,WUPA3,WIKIEUP,LOWER COLORADO,DEC,2.45
2009,WUPA3,WIKIEUP,LOWER COLORADO,JAN,1.02
2009,WUPA3,WIKIEUP,LOWER COLORADO,FEB,1.61
2009,WUPA3,WIKIEUP,LOWER COLORADO,MAR,0
2009,WUPA3,WIKIEUP,LOWER COLORADO,APR,0.07
2009,WUPA3,WIKIEUP,LOWER COLORADO,MAY,0.16
2009,WUPA3,WIKIEUP,LOWER COLORADO,JUN,0
2009,WUPA3,WIKIEUP,LOWER COLORADO,JUL,0.11
2009,WUPA3,WIKIEUP,LOWER COLORADO,AUG,0
2009,WUPA3,WIKIEUP,LOWER COLORADO,SEP,0.06
2009,YUM,YUMA,LOWER COLORADO,OCT,
2009,YUM,YUMA,LOWER COLORADO,NOV,
2009,YUM,YUMA,LOWER COLORADO,DEC,
2009,YUM,YUMA,LOWER COLORADO,JAN,
2009,YUM,YUMA,LOWER COLORADO,FEB,
2009,YUM,YUMA,LOWER COLORADO,MAR,
2009,YUM,YUMA,LOWER COLORADO,APR,
2009,YUM,YUMA,LOWER COLORADO,MAY,
2009,YUM,YUMA,LOWER COLORADO,JUN,
2009,YUM,YUMA,LOWER COLORADO,JUL,
2009,YUM,YUMA,LOWER COLORADO,AUG,
2009,YUM,YUMA,LOWER COLORADO,SEP,
2009,ENV,WENDOVER,GREAT SALT LAKE,OCT,0.21
2009,ENV,WENDOVER,GREAT SALT LAKE,NOV,
2009,ENV,WENDOVER,GREAT SALT LAKE,DEC,
2009,ENV,WENDOVER,GREAT SALT LAKE,JAN,
2009,ENV,WENDOVER,GREAT SALT LAKE,FEB,0.02
2009,ENV,WENDOVER,GREAT SALT LAKE,MAR,
2009,ENV,WENDOVER,GREAT SALT LAKE,APR,0.34
2009,ENV,WENDOVER,GREAT SALT LAKE,MAY,0.4
2009,ENV,WENDOVER,GREAT SALT LAKE,JUN,
2009,ENV,WENDOVER,GREAT SALT LAKE,JUL,
2009,ENV,WENDOVER,GREAT SALT LAKE,AUG,
2009,ENV,WENDOVER,GREAT SALT LAKE,SEP,
2009,LENN2,GREAT BASIN N P,GREAT SALT LAKE,OCT,0.52
2009,LENN2,GREAT BASIN N P,GREAT SALT LAKE,NOV,0.63
2009,LENN2,GREAT BASIN N P,GREAT SALT LAKE,DEC,1.3
2009,LENN2,GREAT BASIN N P,GREAT SALT LAKE,JAN,1.75
2009,LENN2,GREAT BASIN N P,GREAT SALT LAKE,FEB,2.9
2009,LENN2,GREAT BASIN N P,GREAT SALT LAKE,MAR,0.88
2009,LENN2,GREAT BASIN N P,GREAT SALT LAKE,APR,1.96
2009,LENN2,GREAT BASIN N P,GREAT SALT LAKE,MAY,1.31
2009,LENN2,GREAT BASIN N P,GREAT SALT LAKE,JUN,1.51
2009,LENN2,GREAT BASIN N P,GREAT SALT LAKE,JUL,1.78
2009,LENN2,GREAT BASIN N P,GREAT SALT LAKE,AUG,1.43
2009,LENN2,GREAT BASIN N P,GREAT SALT LAKE,SEP,0.85
2009,MNTN2,MONTELLO,GREAT SALT LAKE,OCT,0.32
2009,MNTN2,MONTELLO,GREAT SALT LAKE,NOV,0.45
2009,MNTN2,MONTELLO,GREAT SALT LAKE,DEC,0.44
2009,MNTN2,MONTELLO,GREAT SALT LAKE,JAN,0.47
2009,MNTN2,MONTELLO,GREAT SALT LAKE,FEB,0.28
2009,MNTN2,MONTELLO,GREAT SALT LAKE,MAR,0.36
2009,MNTN2,MONTELLO,GREAT SALT LAKE,APR,0.42
2009,MNTN2,MONTELLO,GREAT SALT LAKE,MAY,0.98
2009,MNTN2,MONTELLO,GREAT SALT LAKE,JUN,3.83
2009,MNTN2,MONTELLO,GREAT SALT LAKE,JUL,0.8
2009,MNTN2,MONTELLO,GREAT SALT LAKE,AUG,1.42
2009,MNTN2,MONTELLO,GREAT SALT LAKE,SEP,0.26
2009,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,OCT,0.91
2009,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,NOV,1.31
2009,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,DEC,3.25
2009,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,JAN,1.05
2009,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,FEB,1.33
2009,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,MAR,1.5
2009,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,APR,2.26
2009,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,MAY,1.73
2009,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,JUN,0.12
2009,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,JUL,0.98
2009,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,AUG,0
2009,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,SEP,0.37
2009,EMRU1,ENTERPRISE,ESCALANTE DESERT,OCT,0.7
2009,EMRU1,ENTERPRISE,ESCALANTE DESERT,NOV,1.42
2009,EMRU1,ENTERPRISE,ESCALANTE DESERT,DEC,2.68
2009,EMRU1,ENTERPRISE,ESCALANTE DESERT,JAN,1.17
2009,EMRU1,ENTERPRISE,ESCALANTE DESERT,FEB,2.54
2009,EMRU1,ENTERPRISE,ESCALANTE DESERT,MAR,0.19
2009,EMRU1,ENTERPRISE,ESCALANTE DESERT,APR,0.7
2009,EMRU1,ENTERPRISE,ESCALANTE DESERT,MAY,1.57
2009,EMRU1,ENTERPRISE,ESCALANTE DESERT,JUN,0.71
2009,EMRU1,ENTERPRISE,ESCALANTE DESERT,JUL,1.1
2009,EMRU1,ENTERPRISE,ESCALANTE DESERT,AUG,0.06
2009,EMRU1,ENTERPRISE,ESCALANTE DESERT,SEP,0.63
2010,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,OCT,
2010,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,NOV,
2010,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,DEC,
2010,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,JAN,
2010,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,FEB,
2010,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,MAR,
2010,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,APR,
2010,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,MAY,
2010,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,JUN,
2010,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,JUL,
2010,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,AUG,
2010,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,SEP,
2010,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,OCT,1.53
2010,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,NOV,2.03
2010,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,DEC,1.08
2010,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,JAN,1.68
2010,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,FEB,0.7
2010,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,MAR,2.31
2010,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,APR,3.33
2010,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,MAY,1.56
2010,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,JUN,0.65
2010,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,JUL,0
2010,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,AUG,0.23
2010,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,SEP,0.93
2010,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,OCT,3.99
2010,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,NOV,5.45
2010,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,DEC,7.58
2010,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,JAN,10.52
2010,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,FEB,7.7
2010,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,MAR,10.52
2010,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,APR,8.55
2010,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,MAY,3.03
2010,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,JUN,3.17
2010,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,JUL,0
2010,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,AUG,0.02
2010,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,SEP,2.13
2010,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,OCT,4.53
2010,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,NOV,10.43
2010,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,DEC,9.08
2010,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,JAN,15.66
2010,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,FEB,9.2
2010,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,MAR,11.05
2010,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,APR,12.5
2010,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,MAY,5.79
2010,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,JUN,6.81
2010,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,JUL,0.03
2010,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,AUG,0
2010,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,SEP,3.2
2010,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,OCT,2.43
2010,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,NOV,3.24
2010,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,DEC,2.6
2010,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,JAN,5.93
2010,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,FEB,3.97
2010,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,MAR,2.97
2010,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,APR,4.05
2010,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,MAY,1.71
2010,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,JUN,1.72
2010,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,JUL,0
2010,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,AUG,0.1
2010,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,SEP,1.67
2010,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,OCT,1.58
2010,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,NOV,2.1
2010,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,DEC,0.98
2010,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,JAN,2.82
2010,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,FEB,1.59
2010,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,MAR,3.14
2010,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,APR,4.66
2010,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,MAY,1.19
2010,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,JUN,0.9
2010,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,JUL,0.9
2010,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,AUG,0.11
2010,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,SEP,0.75
2010,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,OCT,4.73
2010,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,NOV,7.22
2010,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,DEC,6.01
2010,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,JAN,8.08
2010,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,FEB,4.26
2010,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,MAR,5.25
2010,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,APR,7.97
2010,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,MAY,5.1
2010,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,JUN,5.72
2010,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,JUL,0.32
2010,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,AUG,1.2
2010,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,SEP,3.97
2010,MFR,MEDFORD,SOUTHERN OREGON COASTAL,OCT,0.65
2010,MFR,MEDFORD,SOUTHERN OREGON COASTAL,NOV,1.22
2010,MFR,MEDFORD,SOUTHERN OREGON COASTAL,DEC,1.81
2010,MFR,MEDFORD,SOUTHERN OREGON COASTAL,JAN,2.77
2010,MFR,MEDFORD,SOUTHERN OREGON COASTAL,FEB,1.03
2010,MFR,MEDFORD,SOUTHERN OREGON COASTAL,MAR,2.1
2010,MFR,MEDFORD,SOUTHERN OREGON COASTAL,APR,2.92
2010,MFR,MEDFORD,SOUTHERN OREGON COASTAL,MAY,1.53
2010,MFR,MEDFORD,SOUTHERN OREGON COASTAL,JUN,1
2010,MFR,MEDFORD,SOUTHERN OREGON COASTAL,JUL,0
2010,MFR,MEDFORD,SOUTHERN OREGON COASTAL,AUG,0.86
2010,MFR,MEDFORD,SOUTHERN OREGON COASTAL,SEP,0.79
2010,OTH,NORTH BEND,SOUTHERN OREGON COASTAL,OCT,5.78
2010,OTH,NORTH BEND,SOUTHERN OREGON COASTAL,NOV,7.31
2010,OTH,NORTH BEND,SOUTHERN OREGON COASTAL,DEC,6.99
2010,OTH,NORTH BEND,SOUTHERN OREGON COASTAL,JAN,9.62
2010,OTH,NORTH BEND,SOUTHERN OREGON COASTAL,FEB,6.65
2010,OTH,NORTH BEND,SOUTHERN OREGON COASTAL,MAR,8.85
2010,OTH,NORTH BEND,SOUTHERN OREGON COASTAL,APR,6.44
2010,OTH,NORTH BEND,SOUTHERN OREGON COASTAL,MAY,4.68
